#target name	accession	query name	accession	full sequence E-value	full sequence score	full sequence bias	best 1 domain E-value	best 1 domain score	best 1 domain bias	domain number estimation exp	domain number estimation reg	domain number estimation clu	domain number estimation ov	domain number estimation env	domain number estimation dom	domain number estimation rep	domain number estimation inc	description of target
TIGR02424	TIGR02424	WP_013271175.1	-	4.2e-35	119.0	0.0	5.2e-35	118.7	0.0	1.1	1	0	0	1	1	1	1	TF_pcaQ: pca operon transcription factor PcaQ
TIGR02036	TIGR02036	WP_013271175.1	-	6e-20	69.4	0.1	7.6e-20	69.0	0.1	1.1	1	0	0	1	1	1	1	dsdC: D-serine deaminase transcriptional activator
TIGR03418	TIGR03418	WP_013271175.1	-	3.4e-19	66.9	0.0	4.1e-19	66.7	0.0	1.1	1	0	0	1	1	1	1	chol_sulf_TF: putative choline sulfate-utilization transcription factor
TIGR03298	TIGR03298	WP_013271175.1	-	1.4e-13	48.5	0.1	1.1e-12	45.6	0.1	1.9	1	1	0	1	1	1	1	argP: transcriptional regulator, ArgP family
TIGR01615	TIGR01615	WP_013271175.1	-	0.0083	13.9	0.1	0.017	12.9	0.1	1.5	1	0	0	1	1	1	1	A_thal_3542: uncharacterized plant-specific domain TIGR01615
TIGR04380	TIGR04380	WP_013271176.1	-	3e-24	83.5	0.0	4e-24	83.1	0.0	1.2	1	0	0	1	1	1	1	myo_inos_iolG: inositol 2-dehydrogenase
TIGR03215	TIGR03215	WP_013271176.1	-	0.006	13.9	0.0	0.0088	13.3	0.0	1.2	1	0	0	1	1	1	1	ac_ald_DH_ac: acetaldehyde dehydrogenase (acetylating)
TIGR03346	TIGR03346	WP_013271178.1	-	0	1344.0	22.4	0	1343.7	22.4	1.0	1	0	0	1	1	1	1	chaperone_ClpB: ATP-dependent chaperone protein ClpB
TIGR03345	TIGR03345	WP_013271178.1	-	9.1e-254	842.6	11.9	1.3e-253	842.1	11.9	1.1	1	0	0	1	1	1	1	VI_ClpV1: type VI secretion ATPase, ClpV1 family
TIGR02639	TIGR02639	WP_013271178.1	-	2.8e-234	777.5	13.2	3.4e-118	393.8	5.7	2.1	2	0	0	2	2	2	2	ClpA: ATP-dependent Clp protease ATP-binding subunit ClpA
TIGR03922	TIGR03922	WP_013271178.1	-	1e-08	32.1	0.3	0.00016	18.3	0.1	2.3	2	0	0	2	2	2	2	T7SS_EccA: type VII secretion AAA-ATPase EccA
TIGR00764	TIGR00764	WP_013271178.1	-	2.4e-08	31.0	0.5	0.003	14.2	0.1	2.9	3	0	0	3	3	3	2	lon_rel: putative ATP-dependent protease
TIGR03689	TIGR03689	WP_013271178.1	-	2.8e-08	30.9	2.4	0.00013	18.7	0.1	2.8	3	0	0	3	3	3	2	pup_AAA: proteasome ATPase
TIGR02928	TIGR02928	WP_013271178.1	-	3.9e-07	27.2	9.8	0.0025	14.7	0.1	5.5	5	1	1	6	6	6	2	TIGR02928: orc1/cdc6 family replication initiation protein
TIGR00635	TIGR00635	WP_013271178.1	-	3.2e-06	24.4	0.2	0.015	12.3	0.0	4.1	4	0	0	4	4	4	1	ruvB: Holliday junction DNA helicase RuvB
TIGR02902	TIGR02902	WP_013271178.1	-	3.7e-06	23.8	0.0	0.025	11.2	0.0	2.5	2	0	0	2	2	2	2	spore_lonB: ATP-dependent protease LonB
TIGR00382	TIGR00382	WP_013271178.1	-	4.3e-06	23.9	1.6	0.011	12.7	0.0	3.4	3	0	0	3	3	3	2	clpX: ATP-dependent Clp protease, ATP-binding subunit ClpX
TIGR02640	TIGR02640	WP_013271178.1	-	5.6e-06	24.0	1.2	0.19	9.1	0.0	4.3	5	0	0	5	5	5	2	gas_vesic_GvpN: gas vesicle protein GvpN
TIGR02397	TIGR02397	WP_013271178.1	-	2.5e-05	21.7	10.3	9.9e-05	19.7	0.0	4.5	4	1	0	4	4	4	1	dnaX_nterm: DNA polymerase III, subunit gamma and tau
TIGR03499	TIGR03499	WP_013271178.1	-	2.7e-05	22.3	12.9	0.58	8.0	14.0	3.4	2	1	0	2	2	2	2	FlhF: flagellar biosynthesis protein FlhF
TIGR03420	TIGR03420	WP_013271178.1	-	0.00011	19.8	0.1	0.069	10.6	0.0	2.9	3	0	0	3	3	3	2	DnaA_homol_Hda: DnaA regulatory inactivator Hda
TIGR02169	TIGR02169	WP_013271178.1	-	0.00019	17.2	17.8	0.00019	17.2	17.8	1.5	2	0	0	2	2	2	1	SMC_prok_A: chromosome segregation protein SMC
TIGR00390	TIGR00390	WP_013271178.1	-	0.00022	18.2	0.0	0.00022	18.2	0.0	3.7	4	0	0	4	4	4	1	hslU: ATP-dependent protease HslVU, ATPase subunit
TIGR00678	TIGR00678	WP_013271178.1	-	0.00067	17.3	0.0	0.032	11.8	0.0	3.0	3	0	0	3	3	3	1	holB: DNA polymerase III, delta' subunit
TIGR02858	TIGR02858	WP_013271178.1	-	0.0055	14.0	0.1	0.017	12.3	0.0	1.8	2	0	0	2	2	2	1	spore_III_AA: stage III sporulation protein AA
TIGR01242	TIGR01242	WP_013271178.1	-	0.0056	13.8	0.0	0.0056	13.8	0.0	3.3	3	1	0	3	3	3	1	26Sp45: 26S proteasome subunit P45 family
TIGR00101	TIGR00101	WP_013271178.1	-	0.0077	14.0	0.3	1	7.1	0.0	3.2	2	1	1	3	3	3	1	ureG: urease accessory protein UreG
TIGR04211	TIGR04211	WP_013271178.1	-	0.025	12.1	19.0	0.095	10.3	14.6	2.5	1	1	1	2	2	2	0	SH3_and_anchor: SH3 domain protein
TIGR01554	TIGR01554	WP_013271178.1	-	5.4	4.0	13.5	1.7	5.6	10.1	1.8	1	1	1	2	2	2	0	major_cap_HK97: phage major capsid protein, HK97 family
TIGR00519	TIGR00519	WP_013271179.1	-	4e-95	316.6	0.0	4.5e-95	316.4	0.0	1.0	1	0	0	1	1	1	1	asnASE_I: L-asparaginase, type I
TIGR02153	TIGR02153	WP_013271179.1	-	1.2e-66	223.1	0.0	1.4e-66	222.8	0.0	1.0	1	0	0	1	1	1	1	gatD_arch: glutamyl-tRNA(Gln) amidotransferase, subunit D
TIGR00520	TIGR00520	WP_013271179.1	-	4.2e-38	129.1	0.0	4.8e-38	128.9	0.0	1.1	1	0	0	1	1	1	1	asnASE_II: L-asparaginase, type II
TIGR04265	TIGR04265	WP_013271181.1	-	1.8e-157	523.1	0.3	2.7e-157	522.5	0.3	1.2	1	1	0	1	1	1	1	bac_cardiolipin: cardiolipin synthase
TIGR00530	TIGR00530	WP_013271183.1	-	1.3e-34	116.7	0.0	1.8e-34	116.3	0.0	1.2	1	0	0	1	1	1	1	AGP_acyltrn: 1-acylglycerol-3-phosphate O-acyltransferases
TIGR01805	TIGR01805	WP_013271184.1	-	3.1e-20	70.2	3.0	6.2e-20	69.3	3.0	1.5	1	0	0	1	1	1	1	CM_mono_grmpos: chorismate mutase
TIGR01791	TIGR01791	WP_013271184.1	-	1.2e-13	48.9	0.4	2.1e-13	48.1	0.4	1.4	1	0	0	1	1	1	1	CM_archaeal: chorismate mutase
TIGR01807	TIGR01807	WP_013271184.1	-	9.3e-10	36.7	0.7	1.7e-09	35.8	0.7	1.5	1	0	0	1	1	1	1	CM_P2: chorismate mutase
TIGR01801	TIGR01801	WP_013271184.1	-	2.2e-09	35.5	0.6	4.8e-09	34.4	0.6	1.6	1	0	0	1	1	1	1	CM_A: chorismate mutase
TIGR01806	TIGR01806	WP_013271184.1	-	4.1e-09	34.6	1.4	1.6e-08	32.7	0.4	2.2	1	1	1	2	2	2	1	CM_mono2: putative chorismate mutase
TIGR01268	TIGR01268	WP_013271184.1	-	3.9e-08	30.4	0.0	7.2e-08	29.5	0.0	1.4	1	0	0	1	1	1	1	Phe4hydrox_tetr: phenylalanine-4-hydroxylase
TIGR01799	TIGR01799	WP_013271184.1	-	7.3e-08	30.4	0.1	1.5e-07	29.4	0.1	1.6	1	0	0	1	1	1	1	CM_T: chorismate mutase
TIGR01808	TIGR01808	WP_013271184.1	-	9.9e-07	26.8	1.4	1.9e-06	25.9	1.4	1.5	1	0	0	1	1	1	1	CM_M_hiGC-arch: chorismate mutase
TIGR01795	TIGR01795	WP_013271184.1	-	2.1e-06	26.2	0.3	2.6e-05	22.7	0.2	2.5	2	1	0	2	2	2	1	CM_mono_cladeE: chorismate mutase
TIGR01797	TIGR01797	WP_013271184.1	-	3.6e-06	25.0	0.5	7.7e-06	24.0	0.5	1.6	1	0	0	1	1	1	1	CM_P_1: chorismate mutase
TIGR01803	TIGR01803	WP_013271184.1	-	8.4e-05	20.7	0.0	0.00019	19.6	0.0	1.7	1	1	0	1	1	1	1	CM-like: chorismate mutase related enzymes
TIGR01270	TIGR01270	WP_013271184.1	-	0.0077	12.9	0.0	0.023	11.3	0.0	1.7	2	0	0	2	2	2	1	Trp_5_monoox: tryptophan 5-monooxygenase
TIGR03705	TIGR03705	WP_013271187.1	-	7.1e-282	934.8	0.1	8.1e-282	934.6	0.1	1.0	1	0	0	1	1	1	1	poly_P_kin: polyphosphate kinase 1
TIGR02764	TIGR02764	WP_013271187.1	-	0.022	12.5	0.0	0.37	8.5	0.0	2.8	2	0	0	2	2	2	0	spore_ybaN_pdaB: polysaccharide deacetylase family sporulation protein PdaB
TIGR02154	TIGR02154	WP_013271188.1	-	2.4e-64	214.7	0.3	2.9e-64	214.4	0.3	1.0	1	0	0	1	1	1	1	PhoB: phosphate regulon transcriptional regulatory protein PhoB
TIGR01387	TIGR01387	WP_013271188.1	-	1.1e-50	170.3	0.6	1.3e-50	170.0	0.6	1.1	1	0	0	1	1	1	1	cztR_silR_copR: heavy metal response regulator
TIGR03787	TIGR03787	WP_013271188.1	-	3.2e-36	122.9	0.2	3.6e-36	122.7	0.2	1.0	1	0	0	1	1	1	1	marine_sort_RR: proteobacterial dedicated sortase system response regulator
TIGR01818	TIGR01818	WP_013271188.1	-	1.3e-18	65.0	0.1	1.7e-18	64.6	0.1	1.1	1	0	0	1	1	1	1	ntrC: nitrogen regulation protein NR(I)
TIGR02875	TIGR02875	WP_013271188.1	-	4.6e-18	63.3	0.8	6.2e-18	62.9	0.8	1.2	1	0	0	1	1	1	1	spore_0_A: sporulation transcription factor Spo0A
TIGR02956	TIGR02956	WP_013271188.1	-	1e-11	41.7	0.1	1.2e-11	41.4	0.1	1.0	1	0	0	1	1	1	1	TMAO_torS: TMAO reductase sytem sensor TorS
TIGR02915	TIGR02915	WP_013271188.1	-	1.3e-07	28.8	0.2	1.4e-07	28.7	0.2	1.2	1	0	0	1	1	1	1	PEP_resp_reg: PEP-CTERM-box response regulator transcription factor
TIGR01975	TIGR01975	WP_013271188.1	-	0.01	13.0	0.0	0.013	12.7	0.0	1.2	1	0	0	1	1	1	0	isoAsp_dipep: beta-aspartyl peptidase
TIGR02966	TIGR02966	WP_013271189.1	-	7e-56	187.6	0.2	9.7e-56	187.1	0.2	1.3	1	0	0	1	1	1	1	phoR_proteo: phosphate regulon sensor kinase PhoR
TIGR01386	TIGR01386	WP_013271189.1	-	3e-48	162.9	0.3	3.8e-48	162.6	0.3	1.2	1	0	0	1	1	1	1	cztS_silS_copS: heavy metal sensor kinase
TIGR02956	TIGR02956	WP_013271189.1	-	1.2e-42	144.0	3.3	5.7e-36	121.9	0.1	2.0	1	1	0	2	2	2	2	TMAO_torS: TMAO reductase sytem sensor TorS
TIGR03785	TIGR03785	WP_013271189.1	-	1.5e-27	94.2	0.5	1.7e-27	94.0	0.5	1.1	1	0	0	1	1	1	1	marine_sort_HK: proteobacterial dedicated sortase system histidine kinase
TIGR02916	TIGR02916	WP_013271189.1	-	1.2e-10	38.6	0.1	1.2e-10	38.6	0.1	1.4	2	0	0	2	2	2	1	PEP_his_kin: putative PEP-CTERM system histidine kinase
TIGR02938	TIGR02938	WP_013271189.1	-	1.1e-09	35.3	0.0	1.4e-09	34.9	0.0	1.2	1	0	0	1	1	1	1	nifL_nitrog: nitrogen fixation negative regulator NifL
TIGR01188	TIGR01188	WP_013271191.1	-	1.3e-70	236.1	0.0	1.5e-70	235.9	0.0	1.0	1	0	0	1	1	1	1	drrA: daunorubicin resistance ABC transporter, ATP-binding protein
TIGR03522	TIGR03522	WP_013271191.1	-	3.7e-64	215.0	0.0	4.2e-64	214.8	0.0	1.0	1	0	0	1	1	1	1	GldA_ABC_ATP: gliding motility-associated ABC transporter ATP-binding subunit GldA
TIGR03740	TIGR03740	WP_013271191.1	-	2.6e-54	182.2	0.1	4.1e-54	181.6	0.1	1.2	1	0	0	1	1	1	1	galliderm_ABC: lantibiotic protection ABC transporter, ATP-binding subunit
TIGR03864	TIGR03864	WP_013271191.1	-	5.8e-46	154.8	0.0	8e-46	154.3	0.0	1.1	1	0	0	1	1	1	1	PQQ_ABC_ATP: ABC transporter, ATP-binding subunit, PQQ-dependent alcohol dehydrogenase system
TIGR01288	TIGR01288	WP_013271191.1	-	4.5e-44	148.6	0.0	4.9e-44	148.5	0.0	1.0	1	0	0	1	1	1	1	nodI: nodulation ABC transporter NodI
TIGR00968	TIGR00968	WP_013271191.1	-	9e-44	147.7	0.0	1.2e-43	147.3	0.0	1.1	1	0	0	1	1	1	1	3a0106s01: sulfate ABC transporter, ATP-binding protein
TIGR04406	TIGR04406	WP_013271191.1	-	2.3e-41	139.6	0.0	3.3e-41	139.1	0.0	1.2	1	0	0	1	1	1	1	LPS_export_lptB: LPS export ABC transporter ATP-binding protein
TIGR01186	TIGR01186	WP_013271191.1	-	1.9e-40	137.0	0.1	2.2e-40	136.8	0.1	1.1	1	0	0	1	1	1	1	proV: glycine betaine/L-proline transport ATP binding subunit
TIGR03265	TIGR03265	WP_013271191.1	-	7.3e-39	131.9	0.0	8.9e-39	131.6	0.0	1.2	1	0	0	1	1	1	1	PhnT2: putative 2-aminoethylphosphonate ABC transporter, ATP-binding protein
TIGR04521	TIGR04521	WP_013271191.1	-	3.6e-38	129.2	0.0	5e-38	128.7	0.0	1.1	1	0	0	1	1	1	1	ECF_ATPase_2: energy-coupling factor transporter ATPase
TIGR02673	TIGR02673	WP_013271191.1	-	5e-37	125.6	0.0	6.4e-37	125.3	0.0	1.1	1	0	0	1	1	1	1	FtsE: cell division ATP-binding protein FtsE
TIGR03411	TIGR03411	WP_013271191.1	-	4.2e-35	119.5	0.0	1.1e-34	118.1	0.0	1.6	1	1	0	1	1	1	1	urea_trans_UrtD: urea ABC transporter, ATP-binding protein UrtD
TIGR02314	TIGR02314	WP_013271191.1	-	4.6e-35	119.2	0.0	5.2e-35	119.0	0.0	1.1	1	0	0	1	1	1	1	ABC_MetN: D-methionine ABC transporter, ATP-binding protein
TIGR01257	TIGR01257	WP_013271191.1	-	1.9e-34	115.8	0.0	2e-34	115.8	0.0	1.0	1	0	0	1	1	1	1	rim_protein: rim ABC transporter
TIGR02315	TIGR02315	WP_013271191.1	-	2e-34	117.0	0.0	1.1e-33	114.6	0.0	2.0	2	1	0	2	2	2	1	ABC_phnC: phosphonate ABC transporter, ATP-binding protein
TIGR03375	TIGR03375	WP_013271191.1	-	6.5e-34	115.2	0.0	1.1e-33	114.4	0.0	1.4	1	0	0	1	1	1	1	type_I_sec_LssB: type I secretion system ATPase
TIGR03608	TIGR03608	WP_013271191.1	-	3e-33	113.0	0.0	4.7e-33	112.4	0.0	1.3	1	0	0	1	1	1	1	L_ocin_972_ABC: putative bacteriocin export ABC transporter, lactococcin 972 group
TIGR03410	TIGR03410	WP_013271191.1	-	4.1e-33	112.7	0.0	5.6e-33	112.3	0.0	1.1	1	0	0	1	1	1	1	urea_trans_UrtE: urea ABC transporter, ATP-binding protein UrtE
TIGR04520	TIGR04520	WP_013271191.1	-	4.5e-33	112.8	0.0	6.3e-33	112.3	0.0	1.2	1	0	0	1	1	1	1	ECF_ATPase_1: energy-coupling factor transporter ATPase
TIGR03873	TIGR03873	WP_013271191.1	-	7.8e-33	111.8	0.0	2.9e-32	109.9	0.0	1.7	1	1	0	1	1	1	1	F420-0_ABC_ATP: proposed F420-0 ABC transporter, ATP-binding protein
TIGR01189	TIGR01189	WP_013271191.1	-	1.7e-31	107.4	0.0	2.3e-31	107.0	0.0	1.1	1	0	0	1	1	1	1	ccmA: heme ABC exporter, ATP-binding protein CcmA
TIGR01166	TIGR01166	WP_013271191.1	-	2.2e-30	103.5	0.0	4.1e-30	102.6	0.0	1.4	1	0	0	1	1	1	1	cbiO: cobalt ABC transporter, ATP-binding protein
TIGR00972	TIGR00972	WP_013271191.1	-	8.2e-30	101.9	0.0	1.3e-29	101.2	0.0	1.3	1	0	0	1	1	1	1	3a0107s01c2: phosphate ABC transporter, ATP-binding protein
TIGR03005	TIGR03005	WP_013271191.1	-	2.7e-29	100.1	0.0	5.8e-28	95.7	0.0	2.1	1	1	0	1	1	1	1	ectoine_ehuA: ectoine/hydroxyectoine ABC transporter, ATP-binding protein EhuA
TIGR02142	TIGR02142	WP_013271191.1	-	2.8e-29	100.4	0.1	3.4e-29	100.1	0.1	1.1	1	0	0	1	1	1	1	modC_ABC: molybdate ABC transporter, ATP-binding protein
TIGR03258	TIGR03258	WP_013271191.1	-	1.2e-28	98.2	0.0	1.5e-28	97.8	0.0	1.1	1	0	0	1	1	1	1	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT
TIGR01842	TIGR01842	WP_013271191.1	-	1.4e-28	97.7	0.1	6.8e-28	95.4	0.1	1.8	1	1	0	1	1	1	1	type_I_sec_PrtD: type I secretion system ATPase
TIGR01187	TIGR01187	WP_013271191.1	-	7.4e-28	95.5	0.0	8.9e-28	95.2	0.0	1.1	1	0	0	1	1	1	1	potA: polyamine ABC transporter, ATP-binding protein
TIGR02857	TIGR02857	WP_013271191.1	-	1.7e-27	94.5	0.0	2.6e-27	93.9	0.0	1.3	1	1	0	1	1	1	1	CydD: thiol reductant ABC exporter, CydD subunit
TIGR03771	TIGR03771	WP_013271191.1	-	2.3e-27	94.1	0.0	8.7e-27	92.2	0.0	1.8	1	1	0	1	1	1	1	anch_rpt_ABC: anchored repeat-type ABC transporter, ATP-binding subunit
TIGR02982	TIGR02982	WP_013271191.1	-	2.5e-27	93.8	0.0	3.2e-27	93.5	0.0	1.2	1	0	0	1	1	1	1	heterocyst_DevA: ABC exporter ATP-binding subunit, DevA family
TIGR02211	TIGR02211	WP_013271191.1	-	3.9e-27	93.2	0.0	5.1e-27	92.8	0.0	1.2	1	0	0	1	1	1	1	LolD_lipo_ex: lipoprotein releasing system, ATP-binding protein
TIGR03415	TIGR03415	WP_013271191.1	-	1.5e-26	91.2	0.0	2.1e-26	90.7	0.0	1.3	1	0	0	1	1	1	1	ABC_choXWV_ATP: choline ABC transporter, ATP-binding protein
TIGR03269	TIGR03269	WP_013271191.1	-	3.5e-26	89.8	0.0	2.3e-25	87.1	0.0	1.9	1	1	0	1	1	1	1	met_CoM_red_A2: methyl coenzyme M reductase system, component A2
TIGR00955	TIGR00955	WP_013271191.1	-	5.2e-26	89.3	0.0	7e-26	88.9	0.0	1.0	1	0	0	1	1	1	1	3a01204: pigment precursor permease
TIGR03796	TIGR03796	WP_013271191.1	-	7.1e-26	88.5	0.1	1.6e-25	87.4	0.1	1.5	1	1	0	1	1	1	1	NHLM_micro_ABC1: NHLM bacteriocin system ABC transporter, peptidase/ATP-binding protein
TIGR02868	TIGR02868	WP_013271191.1	-	1.3e-25	88.0	0.0	2.3e-25	87.2	0.0	1.4	1	1	0	1	1	1	1	CydC: thiol reductant ABC exporter, CydC subunit
TIGR01846	TIGR01846	WP_013271191.1	-	2.5e-25	86.8	0.0	6.1e-25	85.5	0.0	1.5	1	1	0	1	1	1	1	type_I_sec_HlyB: type I secretion system ATPase
TIGR02769	TIGR02769	WP_013271191.1	-	2.6e-24	84.1	0.4	3.7e-16	57.4	0.0	2.1	2	0	0	2	2	2	2	nickel_nikE: nickel import ATP-binding protein NikE
TIGR02204	TIGR02204	WP_013271191.1	-	2.8e-24	83.7	0.0	7e-24	82.3	0.0	1.5	1	1	0	1	1	1	1	MsbA_rel: ABC transporter, permease/ATP-binding protein
TIGR02203	TIGR02203	WP_013271191.1	-	3e-24	83.4	0.0	4.9e-24	82.7	0.0	1.3	1	1	0	1	1	1	1	MsbA_lipidA: lipid A export permease/ATP-binding protein MsbA
TIGR01277	TIGR01277	WP_013271191.1	-	9e-24	82.2	0.1	3.3e-23	80.4	0.1	1.8	1	1	0	1	1	1	1	thiQ: thiamine ABC transporter, ATP-binding protein
TIGR01194	TIGR01194	WP_013271191.1	-	1.2e-22	78.1	0.0	1.9e-22	77.5	0.0	1.4	1	0	0	1	1	1	1	cyc_pep_trnsptr: cyclic peptide transporter
TIGR02770	TIGR02770	WP_013271191.1	-	1.7e-22	77.9	0.0	5.9e-22	76.1	0.0	1.7	1	1	0	1	1	1	1	nickel_nikD: nickel import ATP-binding protein NikD
TIGR00958	TIGR00958	WP_013271191.1	-	2.9e-22	76.7	0.4	3.5e-21	73.1	0.4	2.0	1	1	0	1	1	1	1	3a01208: antigen peptide transporter 2
TIGR02633	TIGR02633	WP_013271191.1	-	7.3e-22	75.4	0.0	1.1e-21	74.8	0.0	1.3	1	0	0	1	1	1	1	xylG: D-xylose ABC transporter, ATP-binding protein
TIGR01193	TIGR01193	WP_013271191.1	-	4.6e-21	73.0	0.0	9.5e-21	71.9	0.0	1.5	1	1	0	1	1	1	1	bacteriocin_ABC: ABC-type bacteriocin transporter
TIGR03797	TIGR03797	WP_013271191.1	-	4.3e-20	69.7	0.4	4.3e-12	43.3	0.0	2.0	2	0	0	2	2	2	2	NHLM_micro_ABC2: NHLM bacteriocin system ABC transporter, ATP-binding protein
TIGR03719	TIGR03719	WP_013271191.1	-	2e-19	67.5	0.2	1.6e-18	64.6	0.2	1.8	1	1	0	1	1	1	1	ABC_ABC_ChvD: ATP-binding cassette protein, ChvD family
TIGR01184	TIGR01184	WP_013271191.1	-	5.4e-19	66.6	0.0	1.9e-18	64.8	0.0	1.9	1	1	0	1	1	1	1	ntrCD: nitrate ABC transporter, ATP-binding proteins C and D
TIGR02324	TIGR02324	WP_013271191.1	-	1.8e-18	64.7	0.0	3e-18	64.0	0.0	1.3	1	0	0	1	1	1	1	CP_lyasePhnL: phosphonate C-P lyase system protein PhnL
TIGR01192	TIGR01192	WP_013271191.1	-	3e-18	63.7	0.0	1.1e-17	61.8	0.0	1.7	1	1	0	1	1	1	1	chvA: glucan exporter ATP-binding protein
TIGR01978	TIGR01978	WP_013271191.1	-	5.3e-17	60.0	0.4	8e-16	56.1	0.4	2.1	1	1	0	1	1	1	1	sufC: FeS assembly ATPase SufC
TIGR02323	TIGR02323	WP_013271191.1	-	4.7e-14	50.4	0.0	1.5e-07	29.1	0.0	2.1	2	0	0	2	2	2	2	CP_lyasePhnK: phosphonate C-P lyase system protein PhnK
TIGR01271	TIGR01271	WP_013271191.1	-	7.3e-12	41.5	0.0	8.5e-12	41.3	0.0	1.0	1	0	0	1	1	1	1	CFTR_protein: cystic fibrosis transmembrane conductor regulator (CFTR)
TIGR00957	TIGR00957	WP_013271191.1	-	1.7e-11	40.3	0.0	2.2e-11	39.9	0.0	1.1	1	0	0	1	1	1	1	MRP_assoc_pro: multi drug resistance-associated protein (MRP)
TIGR00956	TIGR00956	WP_013271191.1	-	6.9e-11	38.4	0.0	9.5e-11	38.0	0.0	1.1	1	0	0	1	1	1	1	3a01205: pleiotropic drug resistance family protein
TIGR00630	TIGR00630	WP_013271191.1	-	9.7e-10	35.2	0.2	3.2e-08	30.2	0.1	2.0	1	1	1	2	2	2	1	uvra: excinuclease ABC subunit A
TIGR00954	TIGR00954	WP_013271191.1	-	3e-09	33.8	0.0	7.6e-06	22.6	0.0	2.1	2	0	0	2	2	2	2	3a01203: peroxysomal long chain fatty acyl transporter
TIGR00064	TIGR00064	WP_013271191.1	-	0.00034	17.9	0.1	0.00059	17.1	0.1	1.3	1	0	0	1	1	1	1	ftsY: signal recognition particle-docking protein FtsY
TIGR03499	TIGR03499	WP_013271191.1	-	0.0013	16.8	0.2	0.0044	15.0	0.1	1.8	2	0	0	2	2	2	1	FlhF: flagellar biosynthesis protein FlhF
TIGR00368	TIGR00368	WP_013271191.1	-	0.012	12.2	0.0	0.018	11.6	0.0	1.2	1	0	0	1	1	1	0	TIGR00368: Mg chelatase-like protein
TIGR04435	TIGR04435	WP_013271191.1	-	0.021	11.4	0.2	0.32	7.6	0.0	2.1	2	0	0	2	2	2	0	restrict_AAA_1: restriction system-associated AAA family ATPase
TIGR00611	TIGR00611	WP_013271191.1	-	0.034	11.2	0.3	1.2	6.1	0.0	2.2	2	0	0	2	2	2	0	recf: DNA replication and repair protein RecF
TIGR00587	TIGR00587	WP_013271193.1	-	7.9e-86	285.7	0.0	8.9e-86	285.5	0.0	1.0	1	0	0	1	1	1	1	nfo: apurinic endonuclease (APN1)
TIGR02363	TIGR02363	WP_013271193.1	-	0.018	12.1	0.0	0.026	11.5	0.0	1.1	1	0	0	1	1	1	0	dhaK1: dihydroxyacetone kinase, DhaK subunit
TIGR03831	TIGR03831	WP_013271195.1	-	0.0051	15.0	1.0	0.63	8.4	0.1	3.1	2	0	0	2	2	2	1	YgiT_finger: YgiT-type zinc finger domain
TIGR00280	TIGR00280	WP_013271195.1	-	0.012	13.9	1.2	1.8	6.9	0.1	2.7	2	0	0	2	2	2	0	eL43_euk_arch: ribosomal protein eL43
TIGR00595	TIGR00595	WP_013271195.1	-	0.024	11.1	3.6	0.25	7.8	0.2	2.1	2	0	0	2	2	2	0	priA: primosomal protein N'
TIGR01054	TIGR01054	WP_013271195.1	-	0.061	8.8	3.3	0.018	10.5	0.4	1.6	2	0	0	2	2	2	0	rgy: reverse gyrase
TIGR03655	TIGR03655	WP_013271195.1	-	0.084	11.2	4.9	1.2	7.4	0.1	2.9	2	0	0	2	2	2	0	anti_R_Lar: restriction alleviation protein, Lar family
TIGR00686	TIGR00686	WP_013271195.1	-	0.14	10.3	2.8	0.32	9.2	0.2	2.3	1	1	2	3	3	3	0	phnA: putative alkylphosphonate utilization operon protein PhnA
TIGR00230	TIGR00230	WP_013271197.1	-	1.1e-39	134.1	0.0	1.7e-27	94.2	0.0	2.0	2	0	0	2	2	2	2	sfsA: sugar fermentation stimulation protein
TIGR00260	TIGR00260	WP_013271198.1	-	3.2e-69	231.6	0.6	4.5e-69	231.1	0.6	1.2	1	0	0	1	1	1	1	thrC: threonine synthase
TIGR01138	TIGR01138	WP_013271198.1	-	0.0004	18.0	0.3	0.0066	14.0	0.1	2.2	2	0	0	2	2	2	1	cysM: cysteine synthase B
TIGR01136	TIGR01136	WP_013271198.1	-	0.0088	13.4	1.2	0.0094	13.3	0.1	1.5	2	0	0	2	2	2	1	cysKM: cysteine synthase
TIGR01859	TIGR01859	WP_013271200.1	-	2.3e-117	389.7	0.2	2.6e-117	389.5	0.2	1.0	1	0	0	1	1	1	1	fruc_bis_ald_: fructose-1,6-bisphosphate aldolase, class II
TIGR00167	TIGR00167	WP_013271200.1	-	7.1e-100	332.0	0.0	7.9e-100	331.9	0.0	1.0	1	0	0	1	1	1	1	cbbA: ketose-bisphosphate aldolase
TIGR01858	TIGR01858	WP_013271200.1	-	5.6e-67	223.7	0.0	6.3e-67	223.6	0.0	1.0	1	0	0	1	1	1	1	tag_bisphos_ald: class II aldolase, tagatose bisphosphate family
TIGR01521	TIGR01521	WP_013271200.1	-	6e-42	141.9	0.7	8.9e-38	128.2	0.7	2.6	1	1	0	1	1	1	1	FruBisAldo_II_B: fructose-bisphosphate aldolase, class II, Calvin cycle subtype
TIGR01520	TIGR01520	WP_013271200.1	-	3e-30	103.4	2.7	1.3e-27	94.7	2.7	3.7	1	1	0	1	1	1	1	FruBisAldo_II_A: fructose-bisphosphate aldolase, class II
