#target name	accession	query name	accession	full sequence E-value	full sequence score	full sequence bias	best 1 domain E-value	best 1 domain score	best 1 domain bias	domain number estimation exp	domain number estimation reg	domain number estimation clu	domain number estimation ov	domain number estimation env	domain number estimation dom	domain number estimation rep	domain number estimation inc	description of target
TIGR01421	TIGR01421	NP_415408.1	-	7.6e-14	49.7	0.2	7.6e-14	49.7	0.2	1.3	2	0	0	2	2	2	1	gluta_reduc_1: glutathione-disulfide reductase
TIGR01316	TIGR01316	NP_415408.1	-	1.3e-12	45.2	5.3	5.3e-10	36.6	5.3	3.2	1	1	0	1	1	1	1	gltA: glutamate synthase (NADPH), homotetrameric
TIGR01424	TIGR01424	NP_415408.1	-	6.2e-12	42.8	0.3	9.8e-12	42.1	0.3	1.2	1	0	0	1	1	1	1	gluta_reduc_2: glutathione-disulfide reductase
TIGR02374	TIGR02374	NP_415408.1	-	1.6e-10	38.0	0.2	2e-10	37.7	0.2	1.0	1	0	0	1	1	1	1	nitri_red_nirB: nitrite reductase [NAD(P)H], large subunit
TIGR03169	TIGR03169	NP_415408.1	-	3.4e-09	34.5	0.2	9.8e-09	33.0	0.1	1.7	1	1	1	2	2	2	1	Nterm_to_SelD: pyridine nucleotide-disulfide oxidoreductase family protein
TIGR03452	TIGR03452	NP_415408.1	-	5.3e-08	30.1	0.2	7.4e-08	29.6	0.2	1.2	1	0	0	1	1	1	1	mycothione_red: mycothione reductase
TIGR01438	TIGR01438	NP_415408.1	-	1.1e-07	29.0	1.0	3.6e-07	27.3	0.1	2.0	2	1	1	3	3	3	1	TGR: thioredoxin and glutathione reductase
TIGR00275	TIGR00275	NP_415408.1	-	2.9e-06	24.3	0.3	0.053	10.3	0.0	3.4	4	1	1	5	5	5	2	TIGR00275: flavoprotein, HI0933 family
TIGR01372	TIGR01372	NP_415408.1	-	4.3e-06	22.7	0.1	0.00016	17.5	0.0	2.1	2	0	0	2	2	2	1	soxA: sarcosine oxidase, alpha subunit family
TIGR03997	TIGR03997	NP_415408.1	-	5.2e-06	23.1	0.9	0.0017	14.8	0.0	2.5	2	1	0	2	2	2	2	mycofact_OYE_2: mycofactocin system FadH/OYE family oxidoreductase 2
TIGR01317	TIGR01317	NP_415408.1	-	1.5e-05	22.0	0.8	0.0032	14.3	0.1	2.9	2	1	0	3	3	3	1	GOGAT_sm_gam: glutamate synthase, NADH/NADPH, small subunit
TIGR01813	TIGR01813	NP_415408.1	-	2.3e-05	21.2	2.3	0.078	9.6	0.1	2.9	2	1	0	3	3	3	2	flavo_cyto_c: flavocytochrome c
TIGR03315	TIGR03315	NP_415408.1	-	4.6e-05	19.0	1.5	0.0036	12.7	0.2	2.2	2	0	0	2	2	2	2	Se_ygfK: putative selenate reductase, YgfK subunit
TIGR02032	TIGR02032	NP_415408.1	-	0.00015	19.5	0.2	0.068	10.8	0.1	2.6	3	0	0	3	3	3	1	GG-red-SF: geranylgeranyl reductase family
TIGR01318	TIGR01318	NP_415408.1	-	0.00018	18.1	1.5	0.12	8.8	0.5	3.2	2	1	0	2	2	2	1	gltD_gamma_fam: glutamate synthase, small subunit
TIGR00292	TIGR00292	NP_415408.1	-	0.0095	13.1	0.5	0.055	10.6	0.0	2.3	2	1	1	3	3	3	1	TIGR00292: thiazole biosynthesis enzyme
TIGR00136	TIGR00136	NP_415408.1	-	0.013	11.8	0.5	0.76	5.9	0.0	2.4	2	0	0	2	2	2	0	gidA: tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA
TIGR03467	TIGR03467	NP_415408.1	-	0.023	12.0	0.7	1.7	5.8	0.1	2.8	4	0	0	4	4	4	0	HpnE: squalene-associated FAD-dependent desaturase
TIGR03197	TIGR03197	NP_415408.1	-	0.026	11.6	0.1	0.43	7.5	0.0	2.5	4	0	0	4	4	4	0	MnmC_Cterm: tRNA U-34 5-methylaminomethyl-2-thiouridine biosynthesis protein MnmC, C-terminal domain
TIGR04046	TIGR04046	NP_415408.1	-	0.028	11.4	0.0	0.17	8.8	0.0	2.2	1	1	0	1	1	1	0	MSMEG_0569_nitr: flavin-dependent oxidoreductase, MSMEG_0569 family
TIGR01884	TIGR01884	NP_415409.1	-	0.00012	19.5	0.0	0.00029	18.3	0.0	1.5	1	1	0	1	1	1	1	cas_HTH: CRISPR locus-related DNA-binding protein
TIGR03338	TIGR03338	NP_415409.1	-	0.013	13.0	0.1	0.032	11.8	0.0	1.5	2	0	0	2	2	2	0	phnR_burk: phosphonate utilization associated transcriptional regulator
TIGR03928	TIGR03928	NP_415410.1	-	5.2e-31	105.1	0.0	7.5e-31	104.6	0.0	1.1	1	0	0	1	1	1	1	T7_EssCb_Firm: type VII secretion protein EssC
TIGR03924	TIGR03924	NP_415410.1	-	3.4e-26	90.1	4.7	8.5e-14	49.2	0.0	3.1	3	0	0	3	3	3	2	T7SS_EccC_a: type VII secretion protein EccCa
TIGR03925	TIGR03925	NP_415410.1	-	5.5e-16	55.9	0.1	6.6e-11	39.1	0.0	2.2	2	0	0	2	2	2	2	T7SS_EccC_b: type VII secretion protein EccCb
TIGR03743	TIGR03743	NP_415410.1	-	1.6e-07	28.1	0.1	0.00065	16.2	0.0	2.2	2	0	0	2	2	2	2	SXT_TraD: conjugative coupling factor TraD, SXT/TOL subfamily
TIGR00929	TIGR00929	NP_415410.1	-	0.022	10.9	0.1	0.9	5.6	0.0	2.2	2	0	0	2	2	2	0	VirB4_CagE: type IV secretion/conjugal transfer ATPase, VirB4 family
TIGR01420	TIGR01420	NP_415410.1	-	0.034	11.3	0.0	0.063	10.4	0.0	1.3	1	0	0	1	1	1	0	pilT_fam: twitching motility protein
TIGR02397	TIGR02397	NP_415412.1	-	1.6e-20	71.6	0.0	5.1e-11	40.4	0.0	2.1	1	1	1	2	2	2	2	dnaX_nterm: DNA polymerase III, subunit gamma and tau
TIGR00635	TIGR00635	NP_415412.1	-	3e-14	50.7	0.1	2.9e-12	44.2	0.0	2.1	1	1	1	2	2	2	1	ruvB: Holliday junction DNA helicase RuvB
TIGR02902	TIGR02902	NP_415412.1	-	3.2e-11	40.5	0.1	8.3e-06	22.6	0.0	2.3	2	0	0	2	2	2	2	spore_lonB: ATP-dependent protease LonB
TIGR02903	TIGR02903	NP_415412.1	-	5e-10	36.4	0.2	0.00016	18.3	0.0	2.7	2	1	1	3	3	3	2	spore_lon_C: ATP-dependent protease, Lon family
TIGR00678	TIGR00678	NP_415412.1	-	2.7e-09	34.9	0.1	2.9e-05	21.7	0.1	2.3	1	1	1	2	2	2	2	holB: DNA polymerase III, delta' subunit
TIGR00368	TIGR00368	NP_415412.1	-	3.5e-06	23.8	0.3	0.0015	15.1	0.1	2.2	1	1	1	2	2	2	2	TIGR00368: Mg chelatase-like protein
TIGR02928	TIGR02928	NP_415412.1	-	6.3e-06	23.2	0.1	0.017	11.9	0.0	2.4	2	1	0	2	2	2	2	TIGR02928: orc1/cdc6 family replication initiation protein
TIGR01243	TIGR01243	NP_415412.1	-	8.4e-06	22.3	0.1	1.6e-05	21.3	0.0	1.4	2	0	0	2	2	2	1	CDC48: AAA family ATPase, CDC48 subfamily
TIGR03922	TIGR03922	NP_415412.1	-	1.1e-05	22.1	0.3	2.2e-05	21.2	0.3	1.5	1	1	0	1	1	1	1	T7SS_EccA: type VII secretion AAA-ATPase EccA
TIGR01241	TIGR01241	NP_415412.1	-	1.8e-05	21.7	0.0	3.3e-05	20.8	0.0	1.4	1	1	0	1	1	1	1	FtsH_fam: ATP-dependent metallopeptidase HflB
TIGR03420	TIGR03420	NP_415412.1	-	1.9e-05	22.3	0.0	3.3e-05	21.5	0.0	1.3	1	0	0	1	1	1	1	DnaA_homol_Hda: DnaA regulatory inactivator Hda
TIGR01242	TIGR01242	NP_415412.1	-	2.9e-05	21.3	0.0	4.7e-05	20.6	0.0	1.2	1	0	0	1	1	1	1	26Sp45: 26S proteasome subunit P45 family
TIGR02546	TIGR02546	NP_415412.1	-	4.7e-05	20.2	0.1	0.00011	19.1	0.1	1.5	1	1	0	1	1	1	1	III_secr_ATP: type III secretion apparatus H+-transporting two-sector ATPase
TIGR03497	TIGR03497	NP_415412.1	-	7.9e-05	19.7	0.1	0.00035	17.6	0.1	1.8	1	1	1	2	2	2	1	FliI_clade2: flagellar protein export ATPase FliI
TIGR00763	TIGR00763	NP_415412.1	-	0.00086	15.8	0.0	0.0014	15.1	0.0	1.2	1	0	0	1	1	1	1	lon: endopeptidase La
TIGR01026	TIGR01026	NP_415412.1	-	0.0011	15.7	0.1	0.0038	13.9	0.1	1.7	1	1	1	2	2	2	1	fliI_yscN: ATPase, FliI/YscN family
TIGR02881	TIGR02881	NP_415412.1	-	0.0012	15.9	0.1	0.0029	14.7	0.1	1.6	1	1	0	1	1	1	1	spore_V_K: stage V sporulation protein K
TIGR02858	TIGR02858	NP_415412.1	-	0.0018	15.5	0.0	0.0029	14.9	0.0	1.2	1	0	0	1	1	1	1	spore_III_AA: stage III sporulation protein AA
TIGR01351	TIGR01351	NP_415412.1	-	0.0028	15.3	0.0	0.0042	14.7	0.0	1.2	1	0	0	1	1	1	1	adk: adenylate kinase
TIGR03496	TIGR03496	NP_415412.1	-	0.0028	14.5	0.1	0.0068	13.2	0.1	1.5	1	1	0	1	1	1	1	FliI_clade1: flagellar protein export ATPase FliI
TIGR03689	TIGR03689	NP_415412.1	-	0.0029	14.3	1.6	0.14	8.8	1.6	2.1	1	1	0	1	1	1	1	pup_AAA: proteasome ATPase
TIGR03498	TIGR03498	NP_415412.1	-	0.0042	13.8	0.2	0.026	11.1	0.1	2.0	1	1	1	2	2	2	1	FliI_clade3: flagellar protein export ATPase FliI
TIGR03864	TIGR03864	NP_415412.1	-	0.0047	14.4	0.0	0.0083	13.5	0.0	1.4	1	0	0	1	1	1	1	PQQ_ABC_ATP: ABC transporter, ATP-binding subunit, PQQ-dependent alcohol dehydrogenase system
TIGR01978	TIGR01978	NP_415412.1	-	0.0056	14.1	0.0	0.0093	13.4	0.0	1.3	1	0	0	1	1	1	1	sufC: FeS assembly ATPase SufC
TIGR02639	TIGR02639	NP_415412.1	-	0.0089	12.2	0.0	0.38	6.8	0.0	2.1	1	1	0	1	1	1	1	ClpA: ATP-dependent Clp protease ATP-binding subunit ClpA
TIGR03258	TIGR03258	NP_415412.1	-	0.013	12.4	0.0	0.022	11.7	0.0	1.3	1	0	0	1	1	1	0	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT
TIGR02173	TIGR02173	NP_415412.1	-	0.014	13.4	0.0	0.024	12.6	0.0	1.3	1	0	0	1	1	1	0	cyt_kin_arch: putative cytidylate kinase
TIGR00382	TIGR00382	NP_415412.1	-	0.026	11.5	0.0	0.053	10.5	0.0	1.4	1	0	0	1	1	1	0	clpX: ATP-dependent Clp protease, ATP-binding subunit ClpX
TIGR00955	TIGR00955	NP_415412.1	-	0.027	11.0	0.0	0.038	10.5	0.0	1.1	1	0	0	1	1	1	0	3a01204: pigment precursor permease
TIGR02640	TIGR02640	NP_415412.1	-	0.035	11.6	0.1	0.09	10.2	0.0	1.6	1	1	0	1	1	1	0	gas_vesic_GvpN: gas vesicle protein GvpN
TIGR00376	TIGR00376	NP_415412.1	-	0.037	10.4	0.1	0.058	9.7	0.1	1.3	1	1	0	1	1	1	0	TIGR00376: putative DNA helicase
TIGR03411	TIGR03411	NP_415412.1	-	0.051	11.2	0.0	0.081	10.5	0.0	1.2	1	0	0	1	1	1	0	urea_trans_UrtD: urea ABC transporter, ATP-binding protein UrtD
TIGR00414	TIGR00414	NP_415413.1	-	1.9e-185	614.8	0.0	2.1e-185	614.6	0.0	1.0	1	0	0	1	1	1	1	serS: serine--tRNA ligase
TIGR00415	TIGR00415	NP_415413.1	-	7.1e-08	29.2	0.0	5.6e-06	23.0	0.0	2.1	1	1	1	2	2	2	2	serS_MJ: serine--tRNA ligase
TIGR00418	TIGR00418	NP_415413.1	-	3.1e-07	27.6	0.0	4.9e-07	27.0	0.0	1.2	1	0	0	1	1	1	1	thrS: threonine--tRNA ligase
TIGR00409	TIGR00409	NP_415413.1	-	6.3e-06	23.3	0.0	2.8e-05	21.1	0.0	1.7	1	1	0	2	2	2	1	proS_fam_II: proline--tRNA ligase
TIGR00408	TIGR00408	NP_415413.1	-	9.9e-06	22.6	0.0	1.4e-05	22.2	0.0	1.1	1	0	0	1	1	1	1	proS_fam_I: proline--tRNA ligase
TIGR04211	TIGR04211	NP_415413.1	-	0.0014	16.2	1.9	0.0026	15.3	1.4	1.6	2	0	0	2	2	2	1	SH3_and_anchor: SH3 domain protein
TIGR01993	TIGR01993	NP_415413.1	-	0.0047	14.7	0.0	0.011	13.5	0.0	1.5	2	0	0	2	2	2	1	Pyr-5-nucltdase: pyrimidine 5'-nucleotidase
TIGR02168	TIGR02168	NP_415413.1	-	0.0093	11.6	0.5	0.013	11.1	0.5	1.1	1	0	0	1	1	1	1	SMC_prok_B: chromosome segregation protein SMC
TIGR02169	TIGR02169	NP_415413.1	-	0.028	10.0	1.3	0.038	9.6	1.3	1.1	1	0	0	1	1	1	0	SMC_prok_A: chromosome segregation protein SMC
TIGR02951	TIGR02951	NP_415415.1	-	5.6e-81	268.3	15.5	6.5e-81	268.1	15.5	1.0	1	0	0	1	1	1	1	DMSO_dmsB: dimethylsulfoxide reductase, chain B
TIGR03478	TIGR03478	NP_415415.1	-	4.7e-34	115.7	15.8	6.3e-32	108.7	7.9	2.0	1	1	1	2	2	2	2	DMSO_red_II_bet: DMSO reductase family type II enzyme, iron-sulfur subunit
TIGR01582	TIGR01582	NP_415415.1	-	1.2e-32	111.1	15.0	4e-32	109.4	15.0	1.7	1	1	0	1	1	1	1	FDH-beta: formate dehydrogenase, beta subunit
TIGR03149	TIGR03149	NP_415415.1	-	3.2e-31	106.4	11.0	3.7e-31	106.2	11.0	1.1	1	0	0	1	1	1	1	cyt_nit_nrfC: cytochrome c nitrite reductase, Fe-S protein
TIGR01660	TIGR01660	NP_415415.1	-	2.6e-24	83.4	15.4	9.5e-23	78.3	9.2	2.0	1	1	1	2	2	2	2	narH: nitrate reductase, beta subunit
TIGR02700	TIGR02700	NP_415415.1	-	1.6e-06	25.5	17.7	6.7e-06	23.5	7.8	2.9	2	1	1	3	3	3	2	flavo_MJ0208: archaeoflavoprotein, MJ0208 family
TIGR02179	TIGR02179	NP_415415.1	-	2.5e-06	25.5	26.8	1.8e-05	22.8	9.9	3.4	1	1	2	3	3	3	3	PorD_KorD: 2-oxoacid:acceptor oxidoreductase, delta subunit, pyruvate/2-ketoisovalerate family
TIGR04105	TIGR04105	NP_415415.1	-	2.6e-06	24.3	21.9	5.7e-06	23.2	14.6	2.9	2	1	0	2	2	2	1	FeFe_hydrog_B1: [FeFe] hydrogenase, group B1/B3
TIGR00402	TIGR00402	NP_415415.1	-	4.8e-06	24.5	13.1	5.4e-05	21.1	6.4	2.2	2	0	0	2	2	2	2	napF: ferredoxin-type protein NapF
TIGR01944	TIGR01944	NP_415415.1	-	5.4e-06	24.0	21.2	3.2e-05	21.5	4.7	3.1	2	1	1	3	3	3	3	rnfB: electron transport complex, RnfABCDGE type, B subunit
TIGR04395	TIGR04395	NP_415415.1	-	8.8e-06	23.1	9.9	4.4e-05	20.8	4.8	2.2	2	0	0	2	2	2	1	cutC_activ_rSAM: choline TMA-lyase-activating enzyme
TIGR04041	TIGR04041	NP_415415.1	-	2.9e-05	21.6	7.8	2.9e-05	21.6	7.8	3.0	2	1	1	3	3	3	1	activase_YjjW: glycine radical enzyme activase, YjjW family
TIGR03287	TIGR03287	NP_415415.1	-	5.7e-05	19.7	10.0	5.7e-05	19.7	10.0	2.1	2	0	0	2	2	2	1	methan_mark_16: putative methanogenesis marker 16 metalloprotein
TIGR02066	TIGR02066	NP_415415.1	-	8.7e-05	19.6	2.8	8.7e-05	19.6	2.8	2.3	3	0	0	3	3	3	1	dsrB: sulfite reductase, dissimilatory-type beta subunit
TIGR02912	TIGR02912	NP_415415.1	-	0.00014	18.9	10.4	0.00024	18.2	5.1	2.2	2	0	0	2	2	2	1	sulfite_red_C: sulfite reductase, subunit C
TIGR04270	TIGR04270	NP_415415.1	-	0.00027	17.3	6.5	0.00027	17.3	6.5	2.4	2	1	0	2	2	2	1	Rama_corrin_act: methylamine methyltransferase corrinoid protein reductive activase
TIGR03224	TIGR03224	NP_415415.1	-	0.00096	16.1	6.5	0.00096	16.1	6.5	2.3	2	0	0	2	2	2	1	benzo_boxA: benzoyl-CoA oxygenase/reductase, BoxA protein
TIGR03294	TIGR03294	NP_415415.1	-	0.0011	16.7	13.6	0.0065	14.2	5.2	2.7	2	1	1	3	3	3	2	FrhG: coenzyme F420 hydrogenase, subunit gamma
TIGR02512	TIGR02512	NP_415415.1	-	0.0012	15.8	14.3	0.0023	14.8	2.8	2.2	1	1	1	2	2	2	2	FeFe_hydrog_A: [FeFe] hydrogenase, group A
TIGR01971	TIGR01971	NP_415415.1	-	0.0013	16.3	21.5	0.0039	14.7	4.6	3.5	1	1	2	3	3	3	2	NuoI: NADH-quinone oxidoreductase, chain I
TIGR00397	TIGR00397	NP_415415.1	-	0.0046	14.5	19.4	0.04	11.4	0.6	3.9	2	1	1	3	3	3	2	mauM_napG: MauM/NapG family ferredoxin-type protein
TIGR02936	TIGR02936	NP_415415.1	-	0.005	14.9	19.8	0.0084	14.2	1.5	3.1	1	1	1	2	2	2	2	fdxN_nitrog: ferredoxin III, nif-specific
TIGR02060	TIGR02060	NP_415415.1	-	0.0064	14.3	21.0	0.059	11.2	6.6	3.3	2	1	1	3	3	3	1	aprB: adenylylsulfate reductase, beta subunit
TIGR02494	TIGR02494	NP_415415.1	-	0.022	12.0	12.8	0.013	12.7	4.6	2.7	2	1	1	3	3	3	0	PFLE_PFLC: glycyl-radical enzyme activating protein
TIGR03048	TIGR03048	NP_415415.1	-	0.071	11.3	15.3	0.67	8.2	2.3	3.8	3	1	1	4	4	4	0	PS_I_psaC: photosystem I iron-sulfur protein PsaC
TIGR02064	TIGR02064	NP_415415.1	-	0.61	6.8	10.2	0.15	8.8	2.8	2.1	1	1	0	2	2	2	0	dsrA: sulfite reductase, dissimilatory-type alpha subunit
TIGR03336	TIGR03336	NP_415415.1	-	0.67	6.1	16.4	0.3	7.3	9.6	2.2	2	0	0	2	2	2	0	IOR_alpha: indolepyruvate ferredoxin oxidoreductase, alpha subunit
TIGR03567	TIGR03567	NP_415421.1	-	0.022	12.6	0.0	0.053	11.4	0.0	1.6	1	1	0	1	1	1	0	FMN_reduc_SsuE: FMN reductase
TIGR04037	TIGR04037	NP_415421.1	-	0.026	12.2	0.0	0.045	11.4	0.0	1.5	1	1	0	1	1	1	0	LLM_duo_CE1759: LLM-partnered FMN reductase, CE1759 family
TIGR03566	TIGR03566	NP_415421.1	-	0.035	11.9	0.0	0.066	11.0	0.0	1.5	1	1	0	1	1	1	0	FMN_reduc_MsuE: FMN reductase
TIGR02493	TIGR02493	NP_415422.1	-	4.3e-108	358.1	0.2	4.8e-108	357.9	0.2	1.0	1	0	0	1	1	1	1	PFLA: pyruvate formate-lyase 1-activating enzyme
TIGR02494	TIGR02494	NP_415422.1	-	1.1e-58	196.8	3.0	1.8e-49	166.6	0.0	2.0	1	1	1	2	2	2	2	PFLE_PFLC: glycyl-radical enzyme activating protein
TIGR04395	TIGR04395	NP_415422.1	-	2e-48	163.2	3.4	1.3e-40	137.6	0.1	2.0	1	1	1	2	2	2	2	cutC_activ_rSAM: choline TMA-lyase-activating enzyme
TIGR04041	TIGR04041	NP_415422.1	-	6.6e-43	145.0	1.9	3.8e-31	106.5	0.0	2.0	1	1	1	2	2	2	2	activase_YjjW: glycine radical enzyme activase, YjjW family
TIGR04003	TIGR04003	NP_415422.1	-	3.5e-38	129.5	2.2	2.5e-30	103.7	0.1	2.0	1	1	1	2	2	2	2	rSAM_BssD: [benzylsuccinate synthase]-activating enzyme
TIGR02495	TIGR02495	NP_415422.1	-	1.4e-23	81.2	0.0	1.8e-23	80.9	0.0	1.1	1	0	0	1	1	1	1	NrdG2: anaerobic ribonucleoside-triphosphate reductase activating protein
TIGR02491	TIGR02491	NP_415422.1	-	3.4e-15	54.3	0.1	5e-15	53.7	0.1	1.3	1	0	0	1	1	1	1	NrdG: anaerobic ribonucleoside-triphosphate reductase activating protein
TIGR04337	TIGR04337	NP_415422.1	-	4.1e-12	43.6	0.0	4.7e-12	43.4	0.0	1.1	1	0	0	1	1	1	1	AmmeMemoSam_rS: AmmeMemoRadiSam system radical SAM enzyme
TIGR04349	TIGR04349	NP_415422.1	-	3.4e-08	31.4	0.0	4.3e-08	31.0	0.0	1.1	1	0	0	1	1	1	1	rSAM_QueE_gams: putative 7-cyano-7-deazaguanosine (preQ0) biosynthesis protein QueE
TIGR03963	TIGR03963	NP_415422.1	-	7.8e-08	30.2	0.0	1e-07	29.9	0.0	1.1	1	0	0	1	1	1	1	rSAM_QueE_Clost: putative 7-cyano-7-deazaguanosine (preQ0) biosynthesis protein QueE
TIGR02826	TIGR02826	NP_415422.1	-	1.8e-07	29.1	0.1	3.1e-07	28.3	0.1	1.4	1	0	0	1	1	1	1	RNR_activ_nrdG3: anaerobic ribonucleoside-triphosphate reductase activating protein
TIGR04038	TIGR04038	NP_415422.1	-	3.6e-06	24.9	0.0	5.1e-06	24.4	0.0	1.2	1	0	0	1	1	1	1	tatD_link_rSAM: radical SAM protein, TatD family-associated
TIGR00048	TIGR00048	NP_415422.1	-	1.2e-05	22.4	0.1	3.1e-05	21.0	0.0	1.6	2	0	0	2	2	2	1	rRNA_mod_RlmN: 23S rRNA (adenine(2503)-C(2))-methyltransferase
TIGR03365	TIGR03365	NP_415422.1	-	1.4e-05	22.7	0.1	2e-05	22.2	0.1	1.4	1	1	0	1	1	1	1	Bsubt_queE: 7-cyano-7-deazaguanosine (preQ0) biosynthesis protein QueE
TIGR04078	TIGR04078	NP_415422.1	-	2.1e-05	22.1	0.0	2.4e-05	21.9	0.0	1.2	1	0	0	1	1	1	1	rSAM_yydG: peptide modification radical SAM enzyme, YydG family
TIGR02668	TIGR02668	NP_415422.1	-	3.5e-05	20.9	0.1	5.5e-05	20.2	0.1	1.3	1	1	0	1	1	1	1	moaA_archaeal: probable molybdenum cofactor biosynthesis protein A
TIGR02666	TIGR02666	NP_415422.1	-	5.6e-05	20.2	0.0	6.9e-05	19.9	0.0	1.1	1	0	0	1	1	1	1	moaA: molybdenum cofactor biosynthesis protein A
TIGR04322	TIGR04322	NP_415422.1	-	9.7e-05	19.9	0.0	0.00017	19.1	0.0	1.4	1	0	0	1	1	1	1	rSAM_QueE_Ecoli: putative 7-cyano-7-deazaguanosine (preQ0) biosynthesis protein QueE
TIGR02109	TIGR02109	NP_415422.1	-	0.00011	19.3	0.0	0.00012	19.1	0.0	1.1	1	0	0	1	1	1	1	PQQ_syn_pqqE: coenzyme PQQ biosynthesis enzyme PqqE
TIGR03977	TIGR03977	NP_415422.1	-	0.00011	19.1	0.0	0.00013	18.9	0.0	1.1	1	0	0	1	1	1	1	rSAM_pair_HxsC: His-Xaa-Ser system radical SAM maturase HxsC
TIGR04478	TIGR04478	NP_415422.1	-	0.016	12.5	0.0	0.027	11.7	0.0	1.3	1	1	0	1	1	1	0	rSAM_YfkAB: radical SAM/CxCxxxxC motif protein YfkAB
TIGR04068	TIGR04068	NP_415422.1	-	0.02	11.7	0.2	0.051	10.4	0.0	1.6	1	1	1	2	2	2	0	rSAM_ocin_clost: Cys-rich peptide radical SAM maturase CcpM
TIGR04080	TIGR04080	NP_415422.1	-	0.021	11.5	0.0	0.024	11.3	0.0	1.1	1	0	0	1	1	1	0	rSAM_pep_cyc: KxxxW cyclic peptide radical SAM maturase
TIGR04280	TIGR04280	NP_415422.1	-	0.03	11.3	0.0	0.061	10.2	0.0	1.4	1	1	0	1	1	1	0	geopep_mat_rSAM: putative geopeptide radical SAM maturase
TIGR01255	TIGR01255	NP_415423.1	-	0	1463.4	0.9	0	1463.2	0.9	1.0	1	0	0	1	1	1	1	pyr_form_ly_1: formate acetyltransferase
TIGR01774	TIGR01774	NP_415423.1	-	6.8e-67	224.3	0.2	3.9e-38	129.2	0.0	2.1	2	0	0	2	2	2	2	PFL2-3: glycyl radical enzyme, PFL2/glycerol dehydratase family
TIGR04365	TIGR04365	NP_415423.1	-	2.3e-35	119.6	0.0	4.9e-35	118.5	0.0	1.5	1	0	0	1	1	1	1	spare_glycyl: autonomous glycyl radical cofactor GrcA
TIGR04394	TIGR04394	NP_415423.1	-	9e-35	118.3	0.4	3e-26	90.1	0.0	2.4	2	1	0	2	2	2	2	choline_CutC: choline trimethylamine-lyase
TIGR04040	TIGR04040	NP_415423.1	-	0.00051	16.6	0.3	0.0024	14.3	0.0	2.1	2	0	0	2	2	2	1	glycyl_YjjI: glycine radical enzyme, YjjI family
TIGR04060	TIGR04060	NP_415424.1	-	6.8e-129	426.7	21.0	7.9e-129	426.5	21.0	1.0	1	0	0	1	1	1	1	formate_focA: formate transporter FocA
TIGR00790	TIGR00790	NP_415424.1	-	4e-98	325.7	23.2	4.6e-98	325.5	23.2	1.0	1	0	0	1	1	1	1	fnt: formate/nitrite transporter
TIGR01364	TIGR01364	NP_415427.1	-	2e-154	511.7	0.0	2.3e-154	511.5	0.0	1.0	1	0	0	1	1	1	1	serC_1: phosphoserine transaminase
TIGR01366	TIGR01366	NP_415427.1	-	3.8e-12	44.0	0.0	5.2e-12	43.6	0.0	1.1	1	0	0	1	1	1	1	serC_3: putative phosphoserine aminotransferase
TIGR01365	TIGR01365	NP_415427.1	-	1.1e-05	22.6	0.0	0.034	11.2	0.0	2.2	2	1	0	2	2	2	2	serC_2: phosphoserine aminotransferase
TIGR03301	TIGR03301	NP_415427.1	-	6.6e-05	20.4	0.0	0.00014	19.3	0.0	1.4	1	1	0	1	1	1	1	PhnW-AepZ: 2-aminoethylphosphonate aminotransferase
TIGR01356	TIGR01356	NP_415428.1	-	3.8e-140	465.3	0.0	4.2e-140	465.2	0.0	1.0	1	0	0	1	1	1	1	aroA: 3-phosphoshikimate 1-carboxyvinyltransferase
TIGR01072	TIGR01072	NP_415428.1	-	2.8e-21	73.7	0.0	8.8e-13	45.7	0.0	2.1	1	1	1	2	2	2	2	murA: UDP-N-acetylglucosamine 1-carboxyvinyltransferase
TIGR00017	TIGR00017	NP_415430.1	-	1.3e-97	323.6	0.0	1.5e-97	323.5	0.0	1.0	1	0	0	1	1	1	1	cmk: cytidylate kinase
TIGR02173	TIGR02173	NP_415430.1	-	1.2e-07	29.9	0.2	0.00036	18.6	0.1	2.3	1	1	1	2	2	2	2	cyt_kin_arch: putative cytidylate kinase
TIGR01359	TIGR01359	NP_415430.1	-	0.00061	17.7	0.0	0.0013	16.7	0.0	1.5	1	0	0	1	1	1	1	UMP_CMP_kin_fam: UMP-CMP kinase family
TIGR01351	TIGR01351	NP_415430.1	-	0.0016	16.1	0.0	0.0027	15.3	0.0	1.4	1	0	0	1	1	1	1	adk: adenylate kinase
TIGR03263	TIGR03263	NP_415430.1	-	0.0035	14.9	0.2	0.015	12.9	0.0	2.1	3	0	0	3	3	3	1	guanyl_kin: guanylate kinase
TIGR00235	TIGR00235	NP_415430.1	-	0.01	13.4	0.0	0.89	7.1	0.0	2.3	2	0	0	2	2	2	0	udk: uridine kinase
TIGR00635	TIGR00635	NP_415430.1	-	0.013	12.5	0.1	0.89	6.5	0.0	2.2	2	0	0	2	2	2	0	ruvB: Holliday junction DNA helicase RuvB
TIGR00150	TIGR00150	NP_415430.1	-	0.015	13.1	0.0	0.03	12.2	0.0	1.5	1	0	0	1	1	1	0	T6A_YjeE: tRNA threonylcarbamoyl adenosine modification protein YjeE
