#target name	accession	query name	accession	full sequence E-value	full sequence score	full sequence bias	best 1 domain E-value	best 1 domain score	best 1 domain bias	domain number estimation exp	domain number estimation reg	domain number estimation clu	domain number estimation ov	domain number estimation env	domain number estimation dom	domain number estimation rep	domain number estimation inc	description of target
TIGR01662	TIGR01662	WP_000985549.1	-	1.6e-05	23.0	0.0	0.058	11.4	0.0	2.3	2	0	0	2	2	2	2	HAD-SF-IIIA: HAD hydrolase, family IIIA
TIGR02726	TIGR02726	WP_000985549.1	-	1.8e-05	23.0	1.7	2.1e-05	22.8	0.1	2.0	2	1	0	2	2	2	1	phenyl_P_delta: phenylphosphate carboxylase, delta subunit
TIGR01449	TIGR01449	WP_000985549.1	-	0.00016	19.2	2.3	0.021	12.3	0.1	2.8	2	1	1	3	3	3	1	PGP_bact: phosphoglycolate phosphatase, bacterial
TIGR01488	TIGR01488	WP_000985549.1	-	0.00028	18.9	0.4	0.11	10.4	0.0	3.0	2	1	1	3	3	3	1	HAD-SF-IB: HAD phosphoserine phosphatase-like hydrolase, family IB
TIGR01494	TIGR01494	WP_000985549.1	-	0.0014	15.1	0.7	0.0052	13.2	0.3	1.8	2	0	0	2	2	2	1	ATPase_P-type: HAD ATPase, P-type, family IC
TIGR01460	TIGR01460	WP_000985549.1	-	0.0017	16.2	0.0	0.0047	14.7	0.0	1.8	2	0	0	2	2	2	1	HAD-SF-IIA: HAD hydrolase, family IIA
TIGR01668	TIGR01668	WP_000985549.1	-	0.0032	15.0	0.0	0.03	11.8	0.0	2.1	2	0	0	2	2	2	1	YqeG_hyp_ppase: HAD phosphatase, family IIIA
TIGR03351	TIGR03351	WP_000985549.1	-	0.0038	15.2	1.0	0.13	10.2	0.0	2.7	2	1	1	3	3	3	1	PhnX-like: phosphonatase-like hydrolase
TIGR01652	TIGR01652	WP_000985549.1	-	0.017	10.8	0.7	0.025	10.2	0.7	1.2	1	0	0	1	1	1	0	ATPase-Plipid: phospholipid-translocating P-type ATPase, flippase
TIGR02613	TIGR02613	WP_000985738.1	-	0.00016	19.6	0.0	0.00028	18.8	0.0	1.4	1	0	0	1	1	1	1	mob_myst_B: mobile mystery protein B
TIGR01550	TIGR01550	WP_000985738.1	-	0.0018	16.4	0.0	0.0041	15.2	0.0	1.6	1	0	0	1	1	1	1	DOC_P1: death-on-curing family protein
TIGR01884	TIGR01884	WP_000985738.1	-	0.012	12.9	0.1	0.032	11.6	0.1	1.6	2	0	0	2	2	2	0	cas_HTH: CRISPR locus-related DNA-binding protein
TIGR00516	TIGR00516	WP_000986038.1	-	3.7e-61	202.9	0.1	4.2e-61	202.7	0.1	1.0	1	0	0	1	1	1	1	acpS: holo-[acyl-carrier-protein] synthase
TIGR00556	TIGR00556	WP_000986038.1	-	5.3e-41	137.7	0.0	5.9e-41	137.5	0.0	1.0	1	0	0	1	1	1	1	pantethn_trn: phosphopantetheine--protein transferase domain
TIGR01755	TIGR01755	WP_000986038.1	-	0.031	12.2	0.0	0.034	12.1	0.0	1.1	1	0	0	1	1	1	0	flav_wrbA: NAD(P)H:quinone oxidoreductase, type IV
TIGR01983	TIGR01983	WP_000990782.1	-	2.4e-91	303.0	0.0	2.8e-91	302.8	0.0	1.0	1	0	0	1	1	1	1	UbiG: 3-demethylubiquinone-9 3-O-methyltransferase
TIGR02021	TIGR02021	WP_000990782.1	-	1.8e-13	48.4	0.0	2.4e-13	48.0	0.0	1.1	1	0	0	1	1	1	1	BchM-ChlM: magnesium protoporphyrin O-methyltransferase
TIGR02072	TIGR02072	WP_000990782.1	-	1e-11	43.1	0.0	1.2e-11	42.8	0.0	1.2	1	0	0	1	1	1	1	BioC: malonyl-acyl carrier protein O-methyltransferase BioC
TIGR04290	TIGR04290	WP_000990782.1	-	2.6e-11	41.4	0.0	3.5e-11	40.9	0.0	1.1	1	0	0	1	1	1	1	meth_Rta_06860: methyltransferase, Rta_06860 family
TIGR01934	TIGR01934	WP_000990782.1	-	6.4e-10	36.7	0.0	8.8e-10	36.2	0.0	1.1	1	0	0	1	1	1	1	MenG_MenH_UbiE: ubiquinone/menaquinone biosynthesis methyltransferase
TIGR00452	TIGR00452	WP_000990782.1	-	1.8e-09	34.8	0.0	2.4e-09	34.4	0.0	1.1	1	0	0	1	1	1	1	TIGR00452: tRNA (mo5U34)-methyltransferase
TIGR04345	TIGR04345	WP_000990782.1	-	3.6e-08	31.2	0.0	0.0019	15.7	0.0	2.1	1	1	1	2	2	2	2	ovoA_Cterm: putative 4-mercaptohistidine N1-methyltranferase
TIGR00406	TIGR00406	WP_000990782.1	-	1.2e-07	29.4	0.0	1.6e-07	29.0	0.0	1.1	1	0	0	1	1	1	1	prmA: ribosomal protein L11 methyltransferase
TIGR03534	TIGR03534	WP_000990782.1	-	8.3e-07	26.7	0.0	1.5e-06	25.8	0.0	1.3	1	0	0	1	1	1	1	RF_mod_PrmC: protein-(glutamine-N5) methyltransferase, release factor-specific
TIGR02752	TIGR02752	WP_000990782.1	-	1.3e-06	26.1	0.1	1.8e-06	25.6	0.1	1.1	1	0	0	1	1	1	1	MenG_heptapren: demethylmenaquinone methyltransferase
TIGR04074	TIGR04074	WP_000990782.1	-	2.1e-06	24.4	0.0	2.6e-06	24.1	0.0	1.1	1	0	0	1	1	1	1	bacter_Hen1: 3' terminal RNA ribose 2'-O-methyltransferase Hen1
TIGR02081	TIGR02081	WP_000990782.1	-	1.7e-05	22.4	0.1	2.7e-05	21.8	0.1	1.2	1	0	0	1	1	1	1	metW: methionine biosynthesis protein MetW
TIGR00537	TIGR00537	WP_000990782.1	-	0.00031	18.5	0.0	0.00048	17.8	0.0	1.2	1	0	0	1	1	1	1	hemK_rel_arch: putative methylase
TIGR00536	TIGR00536	WP_000990782.1	-	0.00045	17.3	0.2	0.00089	16.4	0.0	1.5	2	0	0	2	2	2	1	hemK_fam: methyltransferase, HemK family
TIGR00479	TIGR00479	WP_000990782.1	-	0.0015	15.4	0.0	0.0021	14.9	0.0	1.1	1	0	0	1	1	1	1	rumA: 23S rRNA (uracil-5-)-methyltransferase RumA
TIGR00477	TIGR00477	WP_000990782.1	-	0.0025	15.1	0.0	0.0035	14.6	0.0	1.2	1	0	0	1	1	1	1	tehB: tellurite resistance protein TehB
TIGR00138	TIGR00138	WP_000990782.1	-	0.02	12.5	0.3	0.17	9.5	0.3	2.1	1	1	0	1	1	1	0	rsmG_gidB: 16S rRNA (guanine(527)-N(7))-methyltransferase RsmG
TIGR00755	TIGR00755	WP_000990782.1	-	0.051	10.8	0.1	0.066	10.5	0.1	1.2	1	0	0	1	1	1	0	ksgA: ribosomal RNA small subunit methyltransferase A
TIGR02875	TIGR02875	WP_000991370.1	-	1e-11	42.6	0.3	1.2e-11	42.4	0.3	1.1	1	0	0	1	1	1	1	spore_0_A: sporulation transcription factor Spo0A
TIGR01818	TIGR01818	WP_000991370.1	-	1.3e-11	41.9	0.0	1.7e-11	41.6	0.0	1.1	1	0	0	1	1	1	1	ntrC: nitrogen regulation protein NR(I)
TIGR02154	TIGR02154	WP_000991370.1	-	1.1e-10	39.1	0.1	7.6e-10	36.4	0.0	2.0	1	1	0	2	2	2	1	PhoB: phosphate regulon transcriptional regulatory protein PhoB
TIGR01387	TIGR01387	WP_000991370.1	-	3.4e-07	28.1	0.0	6.2e-07	27.2	0.0	1.4	1	1	0	1	1	1	1	cztR_silR_copR: heavy metal response regulator
TIGR03020	TIGR03020	WP_000991370.1	-	1.9e-06	25.7	0.0	3.2e-06	24.9	0.0	1.3	1	0	0	1	1	1	1	EpsA: transcriptional regulator EpsA
TIGR03541	TIGR03541	WP_000991370.1	-	6.6e-05	20.5	0.0	0.00011	19.8	0.0	1.4	1	0	0	1	1	1	1	reg_near_HchA: LuxR family transcriptional regulatory, chaperone HchA-associated
TIGR03787	TIGR03787	WP_000991370.1	-	9.7e-05	19.9	0.1	0.00017	19.2	0.1	1.3	1	0	0	1	1	1	1	marine_sort_RR: proteobacterial dedicated sortase system response regulator
TIGR02937	TIGR02937	WP_000991370.1	-	0.00012	19.8	0.1	0.0002	19.0	0.1	1.3	1	0	0	1	1	1	1	sigma70-ECF: RNA polymerase sigma factor, sigma-70 family
TIGR02985	TIGR02985	WP_000991370.1	-	0.00026	19.2	0.1	0.00041	18.6	0.1	1.2	1	0	0	1	1	1	1	Sig70_bacteroi1: RNA polymerase sigma-70 factor, Bacteroides expansion family 1
TIGR02956	TIGR02956	WP_000991370.1	-	0.0087	12.1	0.0	0.0087	12.1	0.0	1.1	1	0	0	1	1	1	1	TMAO_torS: TMAO reductase sytem sensor TorS
TIGR02093	TIGR02093	WP_000993444.1	-	0	1244.9	0.8	0	1244.7	0.8	1.0	1	0	0	1	1	1	1	P_ylase: glycogen/starch/alpha-glucan phosphorylases
TIGR02094	TIGR02094	WP_000993444.1	-	9.6e-35	118.3	6.0	9.8e-32	108.4	0.4	3.6	3	1	0	3	3	3	2	more_P_ylases: alpha-glucan phosphorylases
TIGR00206	TIGR00206	WP_000994435.1	-	2e-238	790.8	0.0	2.2e-238	790.6	0.0	1.0	1	0	0	1	1	1	1	fliF: flagellar M-ring protein FliF
TIGR02544	TIGR02544	WP_000994435.1	-	1.6e-14	52.1	0.0	5.5e-14	50.3	0.0	1.9	2	0	0	2	2	2	1	III_secr_YscJ: type III secretion apparatus lipoprotein, YscJ/HrcJ family
TIGR02769	TIGR02769	WP_000994905.1	-	3.5e-75	250.8	0.0	4e-75	250.6	0.0	1.0	1	0	0	1	1	1	1	nickel_nikE: nickel import ATP-binding protein NikE
TIGR02770	TIGR02770	WP_000994905.1	-	2.9e-56	188.4	0.0	3.6e-56	188.1	0.0	1.1	1	0	0	1	1	1	1	nickel_nikD: nickel import ATP-binding protein NikD
TIGR01186	TIGR01186	WP_000994905.1	-	1.2e-50	170.6	0.0	1.6e-50	170.2	0.0	1.0	1	0	0	1	1	1	1	proV: glycine betaine/L-proline transport ATP binding subunit
TIGR02314	TIGR02314	WP_000994905.1	-	3.8e-47	158.9	0.0	4.6e-47	158.6	0.0	1.0	1	0	0	1	1	1	1	ABC_MetN: D-methionine ABC transporter, ATP-binding protein
TIGR03265	TIGR03265	WP_000994905.1	-	6e-47	158.5	0.0	7.5e-47	158.2	0.0	1.1	1	0	0	1	1	1	1	PhnT2: putative 2-aminoethylphosphonate ABC transporter, ATP-binding protein
TIGR04521	TIGR04521	WP_000994905.1	-	1.7e-44	150.0	0.0	2.2e-44	149.6	0.0	1.1	1	0	0	1	1	1	1	ECF_ATPase_2: energy-coupling factor transporter ATPase
TIGR01187	TIGR01187	WP_000994905.1	-	1.5e-42	143.8	0.0	1.8e-42	143.5	0.0	1.0	1	0	0	1	1	1	1	potA: polyamine ABC transporter, ATP-binding protein
TIGR04520	TIGR04520	WP_000994905.1	-	4.2e-42	142.4	0.0	5.8e-42	141.9	0.0	1.1	1	0	0	1	1	1	1	ECF_ATPase_1: energy-coupling factor transporter ATPase
TIGR00972	TIGR00972	WP_000994905.1	-	1.9e-40	136.7	0.0	2.4e-40	136.4	0.0	1.1	1	0	0	1	1	1	1	3a0107s01c2: phosphate ABC transporter, ATP-binding protein
TIGR00968	TIGR00968	WP_000994905.1	-	4.4e-40	135.6	0.0	6e-40	135.2	0.0	1.1	1	0	0	1	1	1	1	3a0106s01: sulfate ABC transporter, ATP-binding protein
TIGR02982	TIGR02982	WP_000994905.1	-	5e-40	135.4	0.0	6.6e-40	135.0	0.0	1.1	1	0	0	1	1	1	1	heterocyst_DevA: ABC exporter ATP-binding subunit, DevA family
TIGR03258	TIGR03258	WP_000994905.1	-	5.6e-40	135.4	0.1	7.2e-40	135.1	0.1	1.0	1	0	0	1	1	1	1	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT
TIGR02315	TIGR02315	WP_000994905.1	-	1.8e-39	133.5	0.0	2.9e-39	132.9	0.0	1.2	1	0	0	1	1	1	1	ABC_phnC: phosphonate ABC transporter, ATP-binding protein
TIGR02211	TIGR02211	WP_000994905.1	-	2.9e-38	129.5	0.0	3.7e-38	129.2	0.0	1.1	1	0	0	1	1	1	1	LolD_lipo_ex: lipoprotein releasing system, ATP-binding protein
TIGR03005	TIGR03005	WP_000994905.1	-	4e-38	129.0	0.0	6.7e-38	128.3	0.0	1.2	1	0	0	1	1	1	1	ectoine_ehuA: ectoine/hydroxyectoine ABC transporter, ATP-binding protein EhuA
TIGR02673	TIGR02673	WP_000994905.1	-	6.1e-38	128.6	0.0	7.7e-38	128.3	0.0	1.1	1	0	0	1	1	1	1	FtsE: cell division ATP-binding protein FtsE
TIGR03415	TIGR03415	WP_000994905.1	-	1.1e-36	124.5	0.0	1.5e-36	124.1	0.0	1.0	1	0	0	1	1	1	1	ABC_choXWV_ATP: choline ABC transporter, ATP-binding protein
TIGR02323	TIGR02323	WP_000994905.1	-	1.4e-36	124.1	0.2	1.9e-36	123.8	0.2	1.1	1	0	0	1	1	1	1	CP_lyasePhnK: phosphonate C-P lyase system protein PhnK
TIGR02142	TIGR02142	WP_000994905.1	-	1.6e-36	124.3	0.1	2.1e-36	123.8	0.1	1.1	1	0	0	1	1	1	1	modC_ABC: molybdate ABC transporter, ATP-binding protein
TIGR03797	TIGR03797	WP_000994905.1	-	6.7e-33	112.0	0.0	9.2e-33	111.6	0.0	1.1	1	0	0	1	1	1	1	NHLM_micro_ABC2: NHLM bacteriocin system ABC transporter, ATP-binding protein
TIGR03269	TIGR03269	WP_000994905.1	-	6.9e-33	111.9	0.0	8.5e-33	111.6	0.0	1.0	1	0	0	1	1	1	1	met_CoM_red_A2: methyl coenzyme M reductase system, component A2
TIGR01184	TIGR01184	WP_000994905.1	-	8.6e-32	108.5	0.0	1.1e-31	108.1	0.0	1.1	1	0	0	1	1	1	1	ntrCD: nitrate ABC transporter, ATP-binding proteins C and D
TIGR03410	TIGR03410	WP_000994905.1	-	9.1e-32	108.3	0.0	1.3e-31	107.8	0.0	1.1	1	0	0	1	1	1	1	urea_trans_UrtE: urea ABC transporter, ATP-binding protein UrtE
TIGR03608	TIGR03608	WP_000994905.1	-	1.9e-31	107.1	0.0	2.5e-31	106.7	0.0	1.1	1	0	0	1	1	1	1	L_ocin_972_ABC: putative bacteriocin export ABC transporter, lactococcin 972 group
TIGR01188	TIGR01188	WP_000994905.1	-	2.6e-30	103.7	0.0	3.5e-30	103.3	0.0	1.1	1	0	0	1	1	1	1	drrA: daunorubicin resistance ABC transporter, ATP-binding protein
TIGR02857	TIGR02857	WP_000994905.1	-	3.7e-30	103.3	0.0	4.5e-30	103.0	0.0	1.0	1	0	0	1	1	1	1	CydD: thiol reductant ABC exporter, CydD subunit
TIGR01846	TIGR01846	WP_000994905.1	-	1.1e-29	101.3	0.0	1.5e-29	100.8	0.0	1.1	1	0	0	1	1	1	1	type_I_sec_HlyB: type I secretion system ATPase
TIGR03873	TIGR03873	WP_000994905.1	-	1.9e-29	100.6	0.0	2.7e-29	100.2	0.0	1.1	1	0	0	1	1	1	1	F420-0_ABC_ATP: proposed F420-0 ABC transporter, ATP-binding protein
TIGR01166	TIGR01166	WP_000994905.1	-	2.1e-29	100.3	0.0	3e-29	99.8	0.0	1.1	1	0	0	1	1	1	1	cbiO: cobalt ABC transporter, ATP-binding protein
TIGR03375	TIGR03375	WP_000994905.1	-	4.9e-29	99.1	0.1	1.3e-28	97.6	0.1	1.6	1	1	0	1	1	1	1	type_I_sec_LssB: type I secretion system ATPase
TIGR03411	TIGR03411	WP_000994905.1	-	1.4e-28	98.2	0.0	2e-28	97.6	0.0	1.2	1	0	0	1	1	1	1	urea_trans_UrtD: urea ABC transporter, ATP-binding protein UrtD
TIGR03796	TIGR03796	WP_000994905.1	-	1.7e-28	97.2	0.1	3.8e-28	96.0	0.1	1.4	1	1	0	1	1	1	1	NHLM_micro_ABC1: NHLM bacteriocin system ABC transporter, peptidase/ATP-binding protein
TIGR01842	TIGR01842	WP_000994905.1	-	4.9e-28	95.9	0.1	1.3e-16	58.2	0.1	2.0	2	0	0	2	2	2	2	type_I_sec_PrtD: type I secretion system ATPase
TIGR01277	TIGR01277	WP_000994905.1	-	6e-28	95.9	0.1	8.2e-28	95.4	0.1	1.1	1	0	0	1	1	1	1	thiQ: thiamine ABC transporter, ATP-binding protein
TIGR01727	TIGR01727	WP_000994905.1	-	7e-28	94.6	0.3	1.2e-27	93.9	0.3	1.4	1	0	0	1	1	1	1	oligo_HPY: oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
TIGR02324	TIGR02324	WP_000994905.1	-	1.5e-27	94.5	0.0	1.8e-27	94.2	0.0	1.1	1	0	0	1	1	1	1	CP_lyasePhnL: phosphonate C-P lyase system protein PhnL
TIGR02204	TIGR02204	WP_000994905.1	-	1.6e-26	91.0	0.0	2.7e-26	90.3	0.0	1.2	1	1	0	1	1	1	1	MsbA_rel: ABC transporter, permease/ATP-binding protein
TIGR03864	TIGR03864	WP_000994905.1	-	9.7e-26	88.6	0.0	1.4e-25	88.1	0.0	1.1	1	0	0	1	1	1	1	PQQ_ABC_ATP: ABC transporter, ATP-binding subunit, PQQ-dependent alcohol dehydrogenase system
TIGR04406	TIGR04406	WP_000994905.1	-	1.1e-25	88.3	0.0	1.5e-25	87.9	0.0	1.1	1	0	0	1	1	1	1	LPS_export_lptB: LPS export ABC transporter ATP-binding protein
TIGR01193	TIGR01193	WP_000994905.1	-	1.3e-25	87.9	0.0	1.8e-25	87.5	0.0	1.1	1	0	0	1	1	1	1	bacteriocin_ABC: ABC-type bacteriocin transporter
TIGR02203	TIGR02203	WP_000994905.1	-	2.6e-25	86.9	0.0	4e-25	86.3	0.0	1.2	1	0	0	1	1	1	1	MsbA_lipidA: lipid A export permease/ATP-binding protein MsbA
TIGR00958	TIGR00958	WP_000994905.1	-	4.8e-25	85.9	0.1	1.1e-24	84.7	0.1	1.4	1	1	0	1	1	1	1	3a01208: antigen peptide transporter 2
TIGR01978	TIGR01978	WP_000994905.1	-	3.2e-24	83.6	0.0	3.9e-24	83.3	0.0	1.1	1	0	0	1	1	1	1	sufC: FeS assembly ATPase SufC
TIGR02633	TIGR02633	WP_000994905.1	-	3.9e-24	82.9	0.0	6.4e-24	82.2	0.0	1.2	1	0	0	1	1	1	1	xylG: D-xylose ABC transporter, ATP-binding protein
TIGR03771	TIGR03771	WP_000994905.1	-	5.9e-24	83.0	0.1	1e-16	59.3	0.0	2.1	2	0	0	2	2	2	2	anch_rpt_ABC: anchored repeat-type ABC transporter, ATP-binding subunit
TIGR02868	TIGR02868	WP_000994905.1	-	7.6e-23	78.9	0.1	2.4e-22	77.2	0.1	1.7	1	1	0	1	1	1	1	CydC: thiol reductant ABC exporter, CydC subunit
TIGR03522	TIGR03522	WP_000994905.1	-	1.9e-21	74.7	0.1	3.4e-21	73.9	0.1	1.3	1	1	0	1	1	1	1	GldA_ABC_ATP: gliding motility-associated ABC transporter ATP-binding subunit GldA
TIGR03740	TIGR03740	WP_000994905.1	-	1.3e-20	72.0	0.7	6.2e-20	69.8	0.7	1.8	1	1	0	1	1	1	1	galliderm_ABC: lantibiotic protection ABC transporter, ATP-binding subunit
TIGR01189	TIGR01189	WP_000994905.1	-	1.3e-19	68.6	0.0	2.1e-19	67.9	0.0	1.3	1	0	0	1	1	1	1	ccmA: heme ABC exporter, ATP-binding protein CcmA
TIGR01288	TIGR01288	WP_000994905.1	-	3.4e-19	66.9	0.0	4.7e-19	66.5	0.0	1.1	1	0	0	1	1	1	1	nodI: nodulation ABC transporter NodI
TIGR00955	TIGR00955	WP_000994905.1	-	4.7e-19	66.4	0.0	6.1e-19	66.0	0.0	1.1	1	0	0	1	1	1	1	3a01204: pigment precursor permease
TIGR01192	TIGR01192	WP_000994905.1	-	5.8e-18	62.8	0.0	8e-18	62.3	0.0	1.1	1	0	0	1	1	1	1	chvA: glucan exporter ATP-binding protein
TIGR03719	TIGR03719	WP_000994905.1	-	1.7e-13	48.0	0.1	3.8e-12	43.5	0.1	2.0	1	1	0	1	1	1	1	ABC_ABC_ChvD: ATP-binding cassette protein, ChvD family
TIGR01257	TIGR01257	WP_000994905.1	-	1.4e-11	40.0	0.0	1.8e-11	39.6	0.0	1.0	1	0	0	1	1	1	1	rim_protein: rim ABC transporter
TIGR00957	TIGR00957	WP_000994905.1	-	1.9e-11	40.1	0.9	2.2e-10	36.6	0.9	1.9	1	1	0	1	1	1	1	MRP_assoc_pro: multi drug resistance-associated protein (MRP)
TIGR00954	TIGR00954	WP_000994905.1	-	3.7e-11	40.1	0.0	1.3e-10	38.3	0.0	1.7	1	1	0	1	1	1	1	3a01203: peroxysomal long chain fatty acyl transporter
TIGR01194	TIGR01194	WP_000994905.1	-	1.7e-08	31.5	0.0	2.6e-08	30.8	0.0	1.2	1	0	0	1	1	1	1	cyc_pep_trnsptr: cyclic peptide transporter
TIGR01271	TIGR01271	WP_000994905.1	-	3.9e-08	29.1	0.1	5.5e-05	18.7	0.0	2.0	2	0	0	2	2	2	2	CFTR_protein: cystic fibrosis transmembrane conductor regulator (CFTR)
TIGR00630	TIGR00630	WP_000994905.1	-	2.7e-07	27.1	0.9	9.8e-07	25.3	0.1	1.8	2	0	0	2	2	2	1	uvra: excinuclease ABC subunit A
TIGR00956	TIGR00956	WP_000994905.1	-	3.6e-06	22.8	0.0	5e-06	22.3	0.0	1.1	1	0	0	1	1	1	1	3a01205: pleiotropic drug resistance family protein
TIGR02546	TIGR02546	WP_000994905.1	-	0.0025	14.5	0.0	0.0044	13.7	0.0	1.3	1	0	0	1	1	1	1	III_secr_ATP: type III secretion apparatus H+-transporting two-sector ATPase
TIGR03925	TIGR03925	WP_000994905.1	-	0.034	10.4	0.0	0.052	9.8	0.0	1.2	1	0	0	1	1	1	0	T7SS_EccC_b: type VII secretion protein EccCb
TIGR00186	TIGR00186	WP_000997418.1	-	1.2e-34	117.8	0.0	1.5e-34	117.5	0.0	1.0	1	0	0	1	1	1	1	rRNA_methyl_3: RNA methyltransferase, TrmH family, group 3
TIGR00185	TIGR00185	WP_000997418.1	-	8.1e-08	30.2	0.0	1.3e-07	29.6	0.0	1.3	1	0	0	1	1	1	1	tRNA_yibK_trmL: tRNA (cytidine(34)-2'-O)-methyltransferase
TIGR00044	TIGR00044	WP_000997793.1	-	8e-105	347.5	0.0	9e-105	347.3	0.0	1.0	1	0	0	1	1	1	1	TIGR00044: pyridoxal phosphate enzyme, YggS family
TIGR03466	TIGR03466	WP_000999467.1	-	5.3e-28	95.8	0.0	3.5e-27	93.1	0.0	1.9	1	1	0	1	1	1	1	HpnA: hopanoid-associated sugar epimerase
TIGR04180	TIGR04180	WP_000999467.1	-	1.2e-23	81.6	0.2	4.7e-23	79.7	0.2	1.7	1	1	0	1	1	1	1	EDH_00030: NAD dependent epimerase/dehydratase, LLPSF_EDH_00030 family
TIGR01179	TIGR01179	WP_000999467.1	-	1.3e-20	71.4	0.0	2.2e-20	70.7	0.0	1.4	1	0	0	1	1	1	1	galE: UDP-glucose 4-epimerase GalE
TIGR01746	TIGR01746	WP_000999467.1	-	3.8e-15	53.9	0.4	4.8e-11	40.5	0.0	2.2	2	0	0	2	2	2	2	Thioester-redct: thioester reductase domain
TIGR01181	TIGR01181	WP_000999467.1	-	9e-12	42.6	1.5	4.3e-11	40.4	1.5	2.0	1	1	0	1	1	1	1	dTDP_gluc_dehyt: dTDP-glucose 4,6-dehydratase
TIGR01214	TIGR01214	WP_000999467.1	-	3.4e-10	37.4	0.1	4.3e-10	37.1	0.1	1.1	1	0	0	1	1	1	1	rmlD: dTDP-4-dehydrorhamnose reductase
TIGR01777	TIGR01777	WP_000999467.1	-	3.6e-09	34.6	0.0	4.9e-09	34.1	0.0	1.1	1	0	0	1	1	1	1	yfcH: TIGR01777 family protein
TIGR02197	TIGR02197	WP_000999467.1	-	1.6e-08	32.0	0.2	2.7e-08	31.3	0.2	1.5	1	1	0	1	1	1	1	heptose_epim: ADP-glyceromanno-heptose 6-epimerase
TIGR03589	TIGR03589	WP_000999467.1	-	1.8e-08	31.7	0.2	4.4e-08	30.4	0.2	1.8	1	1	0	1	1	1	1	PseB: UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
TIGR04130	TIGR04130	WP_000999467.1	-	5.1e-05	20.3	0.2	8.6e-05	19.5	0.2	1.6	1	1	0	1	1	1	1	FnlA: UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase
TIGR02622	TIGR02622	WP_000999467.1	-	0.00011	19.4	0.0	0.00016	18.9	0.0	1.2	1	0	0	1	1	1	1	CDP_4_6_dhtase: CDP-glucose 4,6-dehydratase
TIGR02152	TIGR02152	WP_000999818.1	-	8.8e-34	115.1	0.0	1.1e-33	114.8	0.0	1.1	1	0	0	1	1	1	1	D_ribokin_bact: ribokinase
TIGR03168	TIGR03168	WP_000999818.1	-	4.3e-21	73.1	0.0	7.5e-21	72.3	0.0	1.3	1	0	0	1	1	1	1	1-PFK: hexose kinase, 1-phosphofructokinase family
TIGR04382	TIGR04382	WP_000999818.1	-	3.1e-19	67.3	0.0	7.4e-11	39.8	0.0	2.1	2	0	0	2	2	2	2	myo_inos_iolC_N: 5-dehydro-2-deoxygluconokinase
TIGR02198	TIGR02198	WP_000999818.1	-	2.5e-18	64.2	0.0	3.7e-18	63.7	0.0	1.1	1	0	0	1	1	1	1	rfaE_dom_I: bifunctional protein RfaE, domain I
TIGR03828	TIGR03828	WP_000999818.1	-	1.4e-17	61.6	0.0	2.6e-17	60.8	0.0	1.3	1	0	0	1	1	1	1	pfkB: 1-phosphofructokinase
TIGR01231	TIGR01231	WP_000999818.1	-	1.3e-06	25.8	0.0	2.2e-06	25.1	0.0	1.3	1	0	0	1	1	1	1	lacC: tagatose-6-phosphate kinase
TIGR04176	TIGR04176	WP_000999818.1	-	2.1e-06	25.7	0.1	1.9e-05	22.7	0.1	2.2	2	0	0	2	2	2	1	MarR_EPS: EPS-associated transcriptional regulator, MarR family
TIGR01884	TIGR01884	WP_000999818.1	-	9.7e-05	19.8	0.2	0.00019	18.9	0.2	1.5	1	0	0	1	1	1	1	cas_HTH: CRISPR locus-related DNA-binding protein
TIGR00687	TIGR00687	WP_000999818.1	-	0.00034	18.1	0.0	0.00056	17.3	0.0	1.3	1	0	0	1	1	1	1	pyridox_kin: pyridoxal kinase
TIGR00097	TIGR00097	WP_000999818.1	-	0.0012	16.1	0.0	0.0021	15.3	0.0	1.3	1	0	0	1	1	1	1	HMP-P_kinase: hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase
TIGR00185	TIGR00185	WP_000999818.1	-	0.0066	14.3	0.0	0.013	13.4	0.0	1.4	1	0	0	1	1	1	1	tRNA_yibK_trmL: tRNA (cytidine(34)-2'-O)-methyltransferase
TIGR03020	TIGR03020	WP_000999818.1	-	0.011	13.4	0.1	0.018	12.6	0.1	1.3	1	0	0	1	1	1	0	EpsA: transcriptional regulator EpsA
TIGR00122	TIGR00122	WP_000999818.1	-	0.016	13.1	0.0	0.037	11.9	0.0	1.6	1	0	0	1	1	1	0	birA_repr_reg: biotin operon repressor
TIGR02937	TIGR02937	WP_000999818.1	-	0.022	12.4	0.3	0.062	10.9	0.2	1.7	2	0	0	2	2	2	0	sigma70-ECF: RNA polymerase sigma factor, sigma-70 family
TIGR02702	TIGR02702	WP_000999818.1	-	0.035	11.7	0.1	0.065	10.9	0.1	1.4	1	0	0	1	1	1	0	SufR_cyano: iron-sulfur cluster biosynthesis transcriptional regulator SufR
TIGR03421	TIGR03421	WP_000999936.1	-	5.6e-44	146.4	0.4	6.1e-44	146.2	0.4	1.0	1	0	0	1	1	1	1	FeS_CyaY: iron donor protein CyaY
